SalesOrderNumber,OrderDate,ProductKey,ResellerKey,EmployeeKey,SalesTerritoryKey,Quantity,Unit Price,Sales,Cost
SO45339,2018-02-24,342,403,282,4,2,419.46,838.92,826.29
SO45523,2018-03-05,304,439,282,4,2,714.70,1429.40,1234.06
SO45531,2018-03-07,322,114,282,4,2,419.46,838.92,826.29
SO45531,2018-03-07,328,114,282,4,2,419.46,838.92,826.29
SO45555,2018-03-17,296,366,282,4,2,714.70,1429.40,1234.06
SO45555,2018-03-17,344,366,282,4,2,2039.99,4079.98,3824.31
SO45555,2018-03-17,223,366,282,4,2,5.19,10.38,11.41
SO45555,2018-03-17,350,366,282,4,2,2024.99,4049.98,3796.19
SO45555,2018-03-17,235,366,282,4,2,28.84,57.68,63.45
SO45555,2018-03-17,218,366,282,4,2,5.70,11.40,6.79
SO45555,2018-03-17,348,366,282,4,2,2024.99,4049.98,3796.19
SO45784,2018-04-05,334,511,282,4,2,419.46,838.92,826.29
SO46058,2018-05-15,272,240,282,4,2,183.94,367.88,362.97
SO46058,2018-05-15,215,240,282,4,2,20.19,40.38,24.06
SO46058,2018-05-15,220,240,282,4,2,20.19,40.38,24.06
SO46058,2018-05-15,314,240,282,4,2,2146.96,4293.92,4342.59
SO46058,2018-05-15,310,240,282,4,2,2146.96,4293.92,4342.59
SO46058,2018-05-15,232,240,282,4,2,28.84,57.68,63.45
SO46058,2018-05-15,330,240,282,4,2,419.46,838.92,826.29
SO46058,2018-05-15,275,240,282,4,2,356.90,713.80,704.28
SO46069,2018-05-18,232,492,282,4,2,28.84,57.68,63.45
SO46069,2018-05-18,223,492,282,4,2,5.19,10.38,11.41
SO46084,2018-05-23,322,313,282,4,2,419.46,838.92,826.29
SO46085,2018-05-24,332,528,282,4,2,419.46,838.92,826.29
SO46089,2018-05-25,232,385,282,4,2,28.84,57.68,63.45
SO46089,2018-05-25,344,385,282,4,2,2039.99,4079.98,3824.31
SO46101,2018-05-30,312,403,282,4,2,2146.96,4293.92,4342.59
SO46101,2018-05-30,262,403,282,4,2,183.94,367.88,362.97
SO46101,2018-05-30,324,403,282,4,2,419.46,838.92,826.29
SO46101,2018-05-30,322,403,282,4,2,419.46,838.92,826.29
SO46339,2018-06-07,326,114,282,4,2,419.46,838.92,826.29
SO46339,2018-06-07,324,114,282,4,2,419.46,838.92,826.29
SO46339,2018-06-07,328,114,282,4,2,419.46,838.92,826.29
SO46339,2018-06-07,232,114,282,4,2,28.84,57.68,63.45
SO46364,2018-06-19,344,366,282,4,2,850.00,1700.00,3824.31
SO46364,2018-06-19,296,366,282,4,2,714.70,1429.40,1234.06
SO46364,2018-06-19,293,366,282,4,2,722.59,1445.18,1247.68
SO46364,2018-06-19,347,366,282,4,2,850.00,1700.00,3824.31
SO46364,2018-06-19,300,366,282,4,2,809.76,1619.52,1398.19
SO46364,2018-06-19,229,366,282,4,2,28.84,57.68,63.45
SO46366,2018-06-19,322,674,282,4,2,419.46,838.92,826.29
SO46366,2018-06-19,232,674,282,4,2,28.84,57.68,63.45
SO46366,2018-06-19,326,674,282,4,2,419.46,838.92,826.29
SO46366,2018-06-19,342,674,282,4,2,419.46,838.92,826.29
SO46606,2018-07-02,230,510,282,4,2,28.84,57.68,58.16
SO46942,2018-08-03,420,583,282,4,2,141.62,283.24,209.59
SO46942,2018-08-03,421,583,282,4,2,196.33,392.66,290.57
SO46942,2018-08-03,224,583,282,4,2,5.19,10.38,10.46
SO46942,2018-08-03,233,583,282,4,2,28.84,57.68,58.16
SO46960,2018-08-08,271,259,282,4,2,202.33,404.66,374.31
SO46960,2018-08-08,233,259,282,4,2,28.84,57.68,58.16
SO46960,2018-08-08,458,259,282,4,2,44.99,89.98,61.87
SO46960,2018-08-08,221,259,282,4,2,20.19,40.38,27.76
SO46960,2018-08-08,422,259,282,4,2,67.54,135.08,99.96
SO46960,2018-08-08,286,259,282,4,2,183.94,367.88,340.29
SO46970,2018-08-10,423,258,282,4,2,165.23,330.46,244.54
SO46970,2018-08-10,369,258,282,4,2,1466.01,2932.02,3037.57
SO46970,2018-08-10,375,258,282,4,2,1308.94,2617.88,2641.37
SO46970,2018-08-10,435,258,282,4,2,324.45,648.90,600.24
SO46970,2018-08-10,379,258,282,4,2,1308.94,2617.88,2641.37
SO46970,2018-08-10,370,258,282,4,2,1466.01,2932.02,3037.57
SO46992,2018-08-16,263,97,282,4,2,202.33,404.66,374.31
SO46992,2018-08-16,221,97,282,4,2,20.19,40.38,27.76
SO46992,2018-08-16,373,97,282,4,2,1308.94,2617.88,2641.37
SO46992,2018-08-16,375,97,282,4,2,1308.94,2617.88,2641.37
SO46992,2018-08-16,265,97,282,4,2,202.33,404.66,374.31
SO46992,2018-08-16,422,97,282,4,2,67.54,135.08,99.96
SO46992,2018-08-16,383,97,282,4,2,600.26,1200.52,1211.30
SO46992,2018-08-16,415,97,282,4,2,198.04,396.08,293.09
SO47002,2018-08-19,456,492,282,4,2,44.99,89.98,61.87
SO47016,2018-08-21,245,529,282,4,2,780.82,1561.64,1444.51
SO47032,2018-08-24,216,313,282,4,2,20.19,40.38,27.76
SO47032,2018-08-24,233,313,282,4,2,28.84,57.68,58.16
SO47032,2018-08-24,460,313,282,4,2,53.99,107.98,74.24
SO47032,2018-08-24,221,313,282,4,2,20.19,40.38,27.76
SO47032,2018-08-24,456,313,282,4,2,44.99,89.98,61.87
SO47032,2018-08-24,263,313,282,4,2,202.33,404.66,374.31
SO47035,2018-08-24,414,528,282,4,2,149.03,298.06,220.57
SO47039,2018-08-25,410,385,282,4,2,36.45,72.90,53.94
SO47039,2018-08-25,356,385,282,4,2,1242.85,2485.70,2235.71
SO47039,2018-08-25,367,385,282,4,2,647.99,1295.98,1196.87
SO47039,2018-08-25,412,385,282,4,2,180.13,360.26,266.59
SO47039,2018-08-25,399,385,282,4,2,33.77,67.54,49.99
SO47039,2018-08-25,468,385,282,4,2,22.79,45.58,31.34
SO47039,2018-08-25,397,385,282,4,2,24.29,48.58,35.96
SO47039,2018-08-25,419,385,282,4,2,52.65,105.30,77.92
SO47039,2018-08-25,297,385,282,4,2,736.15,1472.30,1307.39
SO47039,2018-08-25,409,385,282,4,2,209.26,418.52,371.64
SO47056,2018-08-28,230,403,282,4,2,28.84,57.68,58.16
SO47056,2018-08-28,403,403,282,4,2,24.29,48.58,35.96
SO47056,2018-08-28,377,403,282,4,2,1308.94,2617.88,2641.37
SO47056,2018-08-28,422,403,282,4,2,67.54,135.08,99.96
SO47056,2018-08-28,273,403,282,4,2,202.33,404.66,374.31
SO47056,2018-08-28,368,403,282,4,2,1466.01,2932.02,3037.57
SO47056,2018-08-28,415,403,282,4,2,198.04,396.08,293.09
SO47056,2018-08-28,213,403,282,4,2,20.19,40.38,27.76
SO47056,2018-08-28,286,403,282,4,2,183.94,367.88,340.29
SO47350,2018-09-01,286,277,282,4,2,183.94,367.88,340.29
SO47350,2018-09-01,271,277,282,4,2,202.33,404.66,374.31
SO47350,2018-09-01,433,277,282,4,2,324.45,648.90,600.24
SO47355,2018-09-02,245,24,282,4,2,780.82,1561.64,1444.51
SO47355,2018-09-02,271,24,282,4,2,202.33,404.66,374.31
SO47355,2018-09-02,385,24,282,4,2,600.26,1200.52,1211.30
SO47355,2018-09-02,273,24,282,4,2,202.33,404.66,374.31
SO47355,2018-09-02,433,24,282,4,2,324.45,648.90,600.24
SO47372,2018-09-07,439,649,282,4,2,780.82,1561.64,1444.51
SO47372,2018-09-07,415,649,282,4,2,198.04,396.08,293.09
SO47372,2018-09-07,239,649,282,4,2,780.82,1561.64,1444.51
SO47372,2018-09-07,263,649,282,4,2,202.33,404.66,374.31
SO47400,2018-09-14,426,133,282,4,2,209.26,418.52,371.64
SO47400,2018-09-14,411,133,282,4,2,125.42,250.84,185.61
SO47400,2018-09-14,364,133,282,4,2,647.99,1295.98,1196.87
SO47420,2018-09-18,427,151,282,4,2,209.26,418.52,371.64
SO47420,2018-09-18,410,151,282,4,2,36.45,72.90,53.94
SO47425,2018-09-19,286,674,282,4,2,183.94,367.88,340.29
SO47425,2018-09-19,458,674,282,4,2,44.99,89.98,61.87
SO47425,2018-09-19,422,674,282,4,2,67.54,135.08,99.96
SO47434,2018-09-22,412,61,282,4,2,180.13,360.26,266.59
SO47434,2018-09-22,401,61,282,4,2,65.60,131.20,97.09
SO47434,2018-09-22,397,61,282,4,2,24.29,48.58,35.96
SO47434,2018-09-22,308,61,282,4,2,744.27,1488.54,1321.83
SO47434,2018-09-22,411,61,282,4,2,125.42,250.84,185.61
SO47434,2018-09-22,366,61,282,4,2,647.99,1295.98,1196.87
SO47434,2018-09-22,468,61,282,4,2,22.79,45.58,31.34
SO47434,2018-09-22,354,61,282,4,2,1242.85,2485.70,2235.71
SO47434,2018-09-22,447,61,282,4,2,15.00,30.00,20.63
SO47458,2018-09-30,391,457,282,4,2,88.93,177.86,131.62
SO47458,2018-09-30,364,457,282,4,2,647.99,1295.98,1196.87
SO47458,2018-09-30,367,457,282,4,2,647.99,1295.98,1196.87
SO47458,2018-09-30,410,457,282,4,2,36.45,72.90,53.94
SO47458,2018-09-30,399,457,282,4,2,33.77,67.54,49.99
SO47458,2018-09-30,412,457,282,4,2,180.13,360.26,266.59
SO47458,2018-09-30,396,457,282,4,2,74.84,149.68,110.76
SO47458,2018-09-30,366,457,282,4,2,647.99,1295.98,1196.87
SO47458,2018-09-30,362,457,282,4,2,1229.46,2458.92,2211.62
SO47458,2018-09-30,394,457,282,4,2,20.52,41.04,30.37
SO47458,2018-09-30,426,457,282,4,2,209.26,418.52,371.64
SO47972,2018-11-03,358,583,282,4,2,1229.46,2458.92,2211.62
SO47972,2018-11-03,469,583,282,4,2,22.79,45.58,31.34
SO47994,2018-11-08,368,258,282,4,2,1466.01,2932.02,3037.57
SO47994,2018-11-08,370,258,282,4,2,1466.01,2932.02,3037.57
SO47994,2018-11-08,435,258,282,4,2,324.45,648.90,600.24
SO47994,2018-11-08,379,258,282,4,2,1308.94,2617.88,2641.37
SO47994,2018-11-08,286,258,282,4,2,183.94,367.88,340.29
SO47994,2018-11-08,415,258,282,4,2,198.04,396.08,293.09
SO47994,2018-11-08,369,258,282,4,2,1466.01,2932.02,3037.57
SO47994,2018-11-08,433,258,282,4,2,324.45,648.90,600.24
SO48016,2018-11-14,370,97,282,4,2,1466.01,2932.02,3037.57
SO48016,2018-11-14,387,97,282,4,2,600.26,1200.52,1211.30
SO48016,2018-11-14,373,97,282,4,2,1308.94,2617.88,2641.37
SO48016,2018-11-14,369,97,282,4,2,1466.01,2932.02,3037.57
SO48016,2018-11-14,216,97,282,4,2,20.19,40.38,27.76
SO48016,2018-11-14,375,97,282,4,2,1308.94,2617.88,2641.37
SO48016,2018-11-14,213,97,282,4,2,20.19,40.38,27.76
SO48016,2018-11-14,389,97,282,4,2,600.26,1200.52,1211.30
SO48016,2018-11-14,224,97,282,4,2,5.19,10.38,10.46
SO48041,2018-11-17,414,529,282,4,2,149.03,298.06,220.57
SO48055,2018-11-20,422,528,282,4,2,67.54,135.08,99.96
SO48066,2018-11-24,419,385,282,4,2,52.65,105.30,77.92
SO48066,2018-11-24,365,385,282,4,2,647.99,1295.98,1196.87
SO48066,2018-11-24,308,385,282,4,2,744.27,1488.54,1321.83
SO48066,2018-11-24,427,385,282,4,2,209.26,418.52,371.64
SO48066,2018-11-24,367,385,282,4,2,647.99,1295.98,1196.87
SO48066,2018-11-24,409,385,282,4,2,209.26,418.52,371.64
SO48066,2018-11-24,410,385,282,4,2,36.45,72.90,53.94
SO48066,2018-11-24,448,385,282,4,2,11.99,23.98,16.49
SO48080,2018-11-27,448,403,282,4,2,11.99,23.98,16.49
SO48080,2018-11-27,230,403,282,4,2,28.84,57.68,58.16
SO48080,2018-11-27,387,403,282,4,2,600.26,1200.52,1211.30
SO48080,2018-11-27,417,403,282,4,2,324.45,648.90,600.24
SO48080,2018-11-27,385,403,282,4,2,600.26,1200.52,1211.30
SO48080,2018-11-27,370,403,282,4,2,1466.01,2932.02,3037.57
SO48080,2018-11-27,407,403,282,4,2,65.60,131.20,97.09
SO48080,2018-11-27,233,403,282,4,2,28.84,57.68,58.16
SO48080,2018-11-27,263,403,282,4,2,202.33,404.66,374.31
SO48295,2018-12-04,385,24,282,4,2,600.26,1200.52,1211.30
SO48295,2018-12-04,370,24,282,4,2,1466.01,2932.02,3037.57
SO48295,2018-12-04,417,24,282,4,2,324.45,648.90,600.24
SO48295,2018-12-04,439,24,282,4,2,780.82,1561.64,1444.51
SO48295,2018-12-04,242,24,282,4,2,780.82,1561.64,1444.51
SO48295,2018-12-04,389,24,282,4,2,600.26,1200.52,1211.30
SO48295,2018-12-04,435,24,282,4,2,324.45,648.90,600.24
SO48314,2018-12-09,422,649,282,4,2,67.54,135.08,99.96
SO48315,2018-12-10,411,349,282,4,2,125.42,250.84,185.61
SO48341,2018-12-18,410,133,282,4,2,36.45,72.90,53.94
SO48341,2018-12-18,396,133,282,4,2,74.84,149.68,110.76
SO48362,2018-12-23,393,151,282,4,2,137.69,275.38,203.79
SO48369,2018-12-25,308,25,282,4,2,744.27,1488.54,1321.83
SO48369,2018-12-25,236,25,282,4,2,28.84,57.68,58.16
SO48373,2018-12-25,421,61,282,4,2,196.33,392.66,290.57
SO48373,2018-12-25,233,61,282,4,2,28.84,57.68,58.16
SO48373,2018-12-25,364,61,282,4,2,647.99,1295.98,1196.87
SO48373,2018-12-25,411,61,282,4,2,125.42,250.84,185.61
SO48373,2018-12-25,409,61,282,4,2,209.26,418.52,371.64
SO48373,2018-12-25,366,61,282,4,2,647.99,1295.98,1196.87
SO48373,2018-12-25,308,61,282,4,2,744.27,1488.54,1321.83
SO48373,2018-12-25,213,61,282,4,2,20.19,40.38,27.76
SO48373,2018-12-25,401,61,282,4,2,65.60,131.20,97.09
SO48373,2018-12-25,456,61,282,4,2,44.99,89.98,61.87
SO48397,2018-12-30,364,457,282,4,2,647.99,1295.98,1196.87
SO48397,2018-12-30,360,457,282,4,2,1229.46,2458.92,2211.62
SO48397,2018-12-30,391,457,282,4,2,88.93,177.86,131.62
SO49046,2019-02-02,358,583,282,4,2,1229.46,2458.92,2211.62
SO49082,2019-02-09,454,493,282,4,2,35.99,71.98,49.49
SO49086,2019-02-09,373,258,282,4,2,1308.94,2617.88,2641.37
SO49086,2019-02-09,377,258,282,4,2,1308.94,2617.88,2641.37
SO49086,2019-02-09,216,258,282,4,2,20.19,40.38,27.76
SO49104,2019-02-13,381,97,282,4,2,600.26,1200.52,1211.30
SO49104,2019-02-13,385,97,282,4,2,600.26,1200.52,1211.30
SO49146,2019-02-24,354,385,282,4,2,1242.85,2485.70,2235.71
SO49160,2019-02-27,369,403,282,4,2,1466.01,2932.02,3037.57
SO49160,2019-02-27,375,403,282,4,2,1308.94,2617.88,2641.37
SO49160,2019-02-27,458,403,282,4,2,44.99,89.98,61.87
SO49160,2019-02-27,216,403,282,4,2,20.19,40.38,27.76
SO49160,2019-02-27,389,403,282,4,2,600.26,1200.52,1211.30
SO49160,2019-02-27,221,403,282,4,2,20.19,40.38,27.76
SO49160,2019-02-27,460,403,282,4,2,53.99,107.98,74.24
SO49160,2019-02-27,373,403,282,4,2,1308.94,2617.88,2641.37
SO49160,2019-02-27,233,403,282,4,2,28.84,57.68,58.16
SO49457,2019-03-04,399,349,282,4,2,33.77,67.54,49.99
SO49462,2019-03-06,433,609,282,4,2,324.45,648.90,600.24
SO49481,2019-03-11,410,133,282,4,2,36.45,72.90,53.94
SO49481,2019-03-11,308,133,282,4,2,744.27,1488.54,1321.83
SO49481,2019-03-11,352,133,282,4,2,1242.85,2485.70,2235.71
SO49481,2019-03-11,354,133,282,4,2,1242.85,2485.70,2235.71
SO49481,2019-03-11,356,133,282,4,2,1242.85,2485.70,2235.71
SO49481,2019-03-11,360,133,282,4,2,1229.46,2458.92,2211.62
SO49483,2019-03-11,421,457,282,4,2,196.33,392.66,290.57
SO49483,2019-03-11,427,457,282,4,2,209.26,418.52,371.64
SO49483,2019-03-11,297,457,282,4,2,736.15,1472.30,1307.39
SO49483,2019-03-11,420,457,282,4,2,141.62,283.24,209.59
SO49483,2019-03-11,399,457,282,4,2,33.77,67.54,49.99
SO49490,2019-03-13,417,24,282,4,2,324.45,648.90,600.24
SO49528,2019-03-27,409,25,282,4,2,209.26,418.52,371.64
SO49532,2019-03-28,352,61,282,4,2,1242.85,2485.70,2235.71
SO49532,2019-03-28,224,61,282,4,2,5.19,10.38,10.46
SO49532,2019-03-28,356,61,282,4,2,1242.85,2485.70,2235.71
SO49532,2019-03-28,428,61,282,4,2,209.26,418.52,371.64
SO49532,2019-03-28,409,61,282,4,2,209.26,418.52,371.64
SO49532,2019-03-28,233,61,282,4,2,28.84,57.68,58.16
SO50198,2019-05-02,360,150,282,4,2,1229.46,2458.92,2211.62
SO50214,2019-05-07,263,258,282,4,2,202.33,404.66,374.31
SO50214,2019-05-07,414,258,282,4,2,149.03,298.06,220.57
SO50214,2019-05-07,370,258,282,4,2,1466.01,2932.02,3037.57
SO50214,2019-05-07,265,258,282,4,2,202.33,404.66,374.31
SO50214,2019-05-07,286,258,282,4,2,183.94,367.88,340.29
SO50214,2019-05-07,389,258,282,4,2,600.26,1200.52,1211.30
SO50214,2019-05-07,387,258,282,4,2,600.26,1200.52,1211.30
SO50249,2019-05-15,242,529,282,4,2,780.82,1561.64,1444.51
SO50249,2019-05-15,369,529,282,4,2,1466.01,2932.02,3037.57
SO50249,2019-05-15,414,529,282,4,2,149.03,298.06,220.57
SO50269,2019-05-20,468,583,282,4,2,22.79,45.58,31.34
SO50269,2019-05-20,224,583,282,4,2,5.19,10.38,10.46
SO50272,2019-05-21,368,97,282,4,2,1466.01,2932.02,3037.57
SO50272,2019-05-21,460,97,282,4,2,53.99,107.98,74.24
SO50272,2019-05-21,221,97,282,4,2,20.19,40.38,27.76
SO50272,2019-05-21,447,97,282,4,2,15.00,30.00,20.63
SO50272,2019-05-21,458,97,282,4,2,44.99,89.98,61.87
SO50272,2019-05-21,233,97,282,4,2,28.84,57.68,58.16
SO50272,2019-05-21,371,97,282,4,2,1308.94,2617.88,2641.37
SO50272,2019-05-21,375,97,282,4,2,1308.94,2617.88,2641.37
SO50300,2019-05-27,422,528,282,4,2,67.54,135.08,99.96
SO50301,2019-05-28,419,385,282,4,2,52.65,105.30,77.92
SO50301,2019-05-28,427,385,282,4,2,209.26,418.52,371.64
SO50301,2019-05-28,364,385,282,4,2,647.99,1295.98,1196.87
SO50301,2019-05-28,421,385,282,4,2,196.33,392.66,290.57
SO50301,2019-05-28,356,385,282,4,2,1242.85,2485.70,2235.71
SO50301,2019-05-28,399,385,282,4,2,33.77,67.54,49.99
SO50313,2019-05-30,383,403,282,4,2,600.26,1200.52,1211.30
SO50313,2019-05-30,216,403,282,4,2,20.19,40.38,27.76
SO50313,2019-05-30,233,403,282,4,2,28.84,57.68,58.16
SO50313,2019-05-30,458,403,282,4,2,44.99,89.98,61.87
SO50313,2019-05-30,417,403,282,4,2,324.45,648.90,600.24
SO50313,2019-05-30,370,403,282,4,2,1466.01,2932.02,3037.57
SO50313,2019-05-30,224,403,282,4,2,5.19,10.38,10.46
SO50313,2019-05-30,369,403,282,4,2,1466.01,2932.02,3037.57
SO50313,2019-05-30,389,403,282,4,2,600.26,1200.52,1211.30
SO50313,2019-05-30,265,403,282,4,2,202.33,404.66,374.31
SO50663,2019-06-02,286,24,282,4,2,183.94,367.88,340.29
SO50663,2019-06-02,433,24,282,4,2,324.45,648.90,600.24
SO50663,2019-06-02,369,24,282,4,2,1466.01,2932.02,3037.57
SO50663,2019-06-02,373,24,282,4,2,1308.94,2617.88,2641.37
SO50663,2019-06-02,385,24,282,4,2,600.26,1200.52,1211.30
SO50663,2019-06-02,407,24,282,4,2,65.60,131.20,97.09
SO50663,2019-06-02,254,24,282,4,2,183.94,367.88,340.29
SO50688,2019-06-09,409,133,282,4,2,209.26,418.52,371.64
SO50688,2019-06-09,356,133,282,4,2,1242.85,2485.70,2235.71
SO50692,2019-06-11,352,168,282,4,2,1242.85,2485.70,2235.71
SO50707,2019-06-15,221,649,282,4,2,20.19,40.38,27.76
SO50719,2019-06-18,412,349,282,4,2,180.13,360.26,266.59
SO50724,2019-06-20,469,457,282,4,2,22.79,45.58,31.34
SO50724,2019-06-20,409,457,282,4,2,209.26,418.52,371.64
SO50724,2019-06-20,294,457,282,4,2,744.27,1488.54,1321.83
SO50724,2019-06-20,397,457,282,4,2,24.29,48.58,35.96
SO50724,2019-06-20,460,457,282,4,2,53.99,107.98,74.24
SO50724,2019-06-20,360,457,282,4,2,1229.46,2458.92,2211.62
SO50724,2019-06-20,308,457,282,4,2,744.27,1488.54,1321.83
SO50744,2019-06-26,412,25,282,4,2,180.13,360.26,266.59
SO50744,2019-06-26,427,25,282,4,2,209.26,418.52,371.64
SO50745,2019-06-26,421,61,282,4,2,196.33,392.66,290.57
SO50745,2019-06-26,420,61,282,4,2,141.62,283.24,209.59
SO50745,2019-06-26,297,61,282,4,2,736.15,1472.30,1307.39
SO50745,2019-06-26,354,61,282,4,2,1242.85,2485.70,2235.71
SO50745,2019-06-26,399,61,282,4,2,33.77,67.54,49.99
SO50745,2019-06-26,453,61,282,4,2,35.99,71.98,49.49
SO51106,2019-07-10,560,331,282,4,2,728.91,1457.82,1510.30
SO51106,2019-07-10,577,331,282,4,2,728.91,1457.82,1510.30
SO51106,2019-07-10,521,331,282,4,2,16.27,32.54,24.08
SO51106,2019-07-10,501,331,282,4,2,72.88,145.76,107.86
SO51106,2019-07-10,574,331,282,4,2,1430.44,2860.88,2963.88
SO51106,2019-07-10,499,331,282,4,2,602.35,1204.70,1203.49
SO51106,2019-07-10,554,331,282,4,2,54.94,109.88,81.31
SO51106,2019-07-10,586,331,282,4,2,334.06,668.12,922.89
SO51106,2019-07-10,569,331,282,4,2,334.06,668.12,922.89
SO51106,2019-07-10,496,331,282,4,2,602.35,1204.70,1203.49
SO51106,2019-07-10,548,331,282,4,2,48.59,97.18,71.92
SO51106,2019-07-10,564,331,282,4,2,953.63,1907.26,2963.88
SO51106,2019-07-10,567,331,282,4,2,334.06,668.12,922.89
SO51126,2019-07-15,494,205,282,4,2,602.35,1204.70,1203.49
SO51126,2019-07-15,509,205,282,4,2,200.05,400.10,399.70
SO51126,2019-07-15,490,205,282,4,2,32.39,64.78,83.14
SO51165,2019-07-30,576,241,282,4,2,1430.44,2860.88,2963.88
SO51706,2019-08-04,231,259,282,4,2,29.99,59.98,76.98
SO51722,2019-08-06,378,258,282,4,2,1466.01,2932.02,3109.90
SO51722,2019-08-06,255,258,282,4,2,202.33,404.66,409.25
SO51722,2019-08-06,388,258,282,4,2,672.29,1344.58,1426.16
SO51722,2019-08-06,418,258,282,4,2,356.90,713.80,721.89
SO51722,2019-08-06,434,258,282,4,2,356.90,713.80,721.89
SO51722,2019-08-06,243,258,282,4,2,858.90,1717.80,1737.27
SO51722,2019-08-06,604,258,282,4,2,323.99,647.98,687.30
SO51722,2019-08-06,583,258,282,4,2,1020.59,2041.18,2165.02
SO51745,2019-08-11,384,97,282,4,2,672.29,1344.58,1426.16
SO51745,2019-08-11,606,97,282,4,2,323.99,647.98,687.30
SO51745,2019-08-11,604,97,282,4,2,323.99,647.98,687.30
SO51745,2019-08-11,582,97,282,4,2,1020.59,2041.18,2165.02
SO51745,2019-08-11,436,97,282,4,2,356.90,713.80,721.89
SO51764,2019-08-14,484,492,282,4,2,4.77,9.54,5.95
SO51833,2019-08-24,363,385,282,4,2,1376.99,2753.98,2503.96
SO51833,2019-08-24,531,385,282,4,2,149.87,299.74,273.57
SO51833,2019-08-24,524,385,282,4,2,158.43,316.86,289.19
SO51833,2019-08-24,309,385,282,4,2,818.70,1637.40,1494.40
SO51833,2019-08-24,511,385,282,4,2,218.45,436.90,398.75
SO51833,2019-08-24,475,385,282,4,2,41.99,83.98,52.35
SO51833,2019-08-24,527,385,282,4,2,158.43,316.86,289.19
SO51833,2019-08-24,516,385,282,4,2,23.48,46.96,34.76
SO51833,2019-08-24,513,385,282,4,2,218.45,436.90,398.75
SO51833,2019-08-24,353,385,282,4,2,1391.99,2783.98,2531.24
SO51833,2019-08-24,361,385,282,4,2,1376.99,2753.98,2503.96
SO51833,2019-08-24,525,385,282,4,2,158.43,316.86,289.19
SO51844,2019-08-27,481,313,282,4,2,5.39,10.78,6.72
SO51844,2019-08-27,546,313,282,4,2,37.25,74.50,55.14
SO51844,2019-08-27,487,313,282,4,2,32.99,65.98,41.13
SO51844,2019-08-27,287,313,282,4,2,202.33,404.66,409.25
SO51848,2019-08-27,582,493,282,4,2,1020.59,2041.18,2165.02
SO51849,2019-08-27,520,529,282,4,2,31.58,63.16,46.74
SO51849,2019-08-27,258,529,282,4,2,202.33,404.66,409.25
SO51849,2019-08-27,378,529,282,4,2,1466.01,2932.02,3109.90
SO53459,2019-09-02,567,582,282,4,2,334.06,668.12,922.89
SO53459,2019-09-02,570,582,282,4,2,334.06,668.12,922.89
SO53459,2019-09-02,472,582,282,4,2,38.10,76.20,47.50
SO53459,2019-09-02,576,582,282,4,2,1430.44,2860.88,2963.88
SO53459,2019-09-02,523,582,282,4,2,31.58,63.16,46.74
SO53459,2019-09-02,573,582,282,4,2,1430.44,2860.88,2963.88
SO53459,2019-09-02,586,582,282,4,2,334.06,668.12,922.89
SO53459,2019-09-02,502,582,282,4,2,200.05,400.10,399.70
SO53459,2019-09-02,483,582,282,4,2,72.00,144.00,89.76
SO53459,2019-09-02,601,582,282,4,2,32.39,64.78,47.94
SO53460,2019-09-02,378,24,282,4,2,1466.01,2932.02,3109.90
SO53460,2019-09-02,463,24,282,4,2,14.69,29.38,18.32
SO53460,2019-09-02,418,24,282,4,2,356.90,713.80,721.89
SO53460,2019-09-02,482,24,282,4,2,5.39,10.78,6.72
SO53460,2019-09-02,480,24,282,4,2,1.37,2.74,1.71
SO53460,2019-09-02,547,24,282,4,2,48.59,97.18,71.92
SO53460,2019-09-02,376,24,282,4,2,1466.01,2932.02,3109.90
SO53460,2019-09-02,386,24,282,4,2,672.29,1344.58,1426.16
SO53460,2019-09-02,584,24,282,4,2,323.99,647.98,687.30
SO53470,2019-09-04,577,420,282,4,2,728.91,1457.82,1510.30
SO53470,2019-09-04,574,420,282,4,2,1430.44,2860.88,2963.88
SO53470,2019-09-04,561,420,282,4,2,953.63,1907.26,2963.88
SO53470,2019-09-04,553,420,282,4,2,27.65,55.30,40.93
SO53470,2019-09-04,500,420,282,4,2,602.35,1204.70,1203.49
SO53470,2019-09-04,509,420,282,4,2,200.05,400.10,399.70
SO53470,2019-09-04,566,420,282,4,2,334.06,668.12,922.89
SO53476,2019-09-06,555,186,282,4,2,63.90,127.80,94.57
SO53476,2019-09-06,586,186,282,4,2,334.06,668.12,922.89
SO53496,2019-09-09,565,295,282,4,2,334.06,668.12,922.89
SO53496,2019-09-09,552,295,282,4,2,54.89,109.78,81.24
SO53550,2019-09-19,605,649,282,4,2,323.99,647.98,687.30
SO53550,2019-09-19,481,649,282,4,2,5.39,10.78,6.72
SO53586,2019-09-24,287,674,282,4,2,202.33,404.66,409.25
SO53586,2019-09-24,471,674,282,4,2,38.10,76.20,47.50
SO53586,2019-09-24,545,674,282,4,2,24.29,48.58,35.96
SO53586,2019-09-24,217,674,282,4,2,20.99,41.98,26.17
SO53586,2019-09-24,487,674,282,4,2,32.99,65.98,41.13
SO53586,2019-09-24,434,674,282,4,2,356.90,713.80,721.89
SO53598,2019-09-26,287,277,282,4,2,202.33,404.66,409.25
SO53601,2019-09-26,555,151,282,4,2,63.90,127.80,94.57
SO53606,2019-09-27,515,61,282,4,2,16.27,32.54,24.08
SO53606,2019-09-27,359,61,282,4,2,1376.99,2753.98,2503.96
